4.919584,118.2
4.919584,118.2
4.919584,118.2
4.699851,78.60001
4.760888,115.8
5.139317,212.4
5.774102,171.6
6.726279,262.8
5.652028,204.6
5.652028,204.6
5.395673,219.6
5.822932,264.6
7.544176,454.8
6.787317,457.2
6.494339,375.6
7.23899,549.6
7.23899,549.6
7.275613,454.2
7.776116,534
6.457716,429
7.348857,477.6
7.348857,538.2
8.056887,493.2
6.152532,378.6
7.593005,555.6
8.471939,933
7.873775,769.2001
7.873775,769.2001
7.873775,769.2001
9.863583,968.4
7.94702,767.4
9.057894,673.2
7.983642,676.8
6.311228,330
7.678457,520.2
6.299021,330.6
5.566576,146.4
4.882961,81
4.08948,82.2
4.773095,101.4
3.723258,6
4.297007,37.2
2.002014,-20.4
2.002014,-20.4
3.088473,6.6
4.126102,45
3.47911,10.2
2.990814,12
3.637806,12.6
4.065065,-9.6
3.100681,10.2
3.418073,-21.6
3.015229,-9
3.430281,-0.6
0.3784295,-0.6
0.3784295,-0.6
0.3784295,-0.6
0.3784295,-0.6
3.711051,-7.8
3.967406,54
3.967406,54
4.492325,98.4
4.492325,98.4
3.210547,5.4
4.675436,78
4.675436,78
4.675436,78
8.349864,656.4
5.432295,232.2
5.432295,232.2
5.432295,232.2
6.750694,715.2
9.460737,762
6.787316,400.2
9.118931,904.2001
9.118931,904.2001
9.460737,965.4
9.338664,714.6
9.692678,718.2
9.692678,718.2
6.982635,539.4
8.178961,624.6
8.178961,624.6
6.982635,345
5.310221,217.8
6.95822,303.6
6.103702,361.8
5.774102,210
6.482131,316.8
5.871761,246.6
6.860561,233.4
4.394666,139.2
4.394666,139.2
4.321421,70.2
4.528947,63
4.455702,72
4.455702,72
5.249184,135
3.820918,52.8
4.150517,57.60001
4.150517,57.60001
4.74868,56.4
4.211555,40.8
2.368236,-21.6
2.368236,-21.6
2.368236,-21.6
2.966399,-8.4
4.724265,68.4
4.284799,92.4
4.284799,92.4
6.091495,245.4
5.481124,195.6
5.810724,172.2
8.349864,712.2
6.323435,214.2
7.61742,630
5.835139,415.8
5.810724,235.2
5.713065,210
5.066072,117.6
5.700858,165
4.675436,116.4
5.261391,105
4.846339,90
5.12711,135
4.589984,169.2
4.602191,118.2
4.370251,87
4.04065,30.6
3.918577,40.2
3.918577,40.2
4.492325,73.8
3.381451,-19.8
3.271585,25.8
3.576769,13.2
4.333629,69.60001
3.503525,19.8
5.334635,109.8
4.821924,93.60001
3.784295,30.6
3.637806,27.6
4.174932,61.2
5.066072,124.8
4.260384,39
4.260384,39
4.260384,39
4.260384,39
4.260384,39
4.321421,67.2
6.604206,278.4
5.883968,190.2
6.823939,351.6
5.590991,186
7.654042,307.2
5.96942,139.2
5.908383,137.4
4.699851,56.4
4.699851,56.4
3.381451,-1.2
3.735466,8.400001
3.869747,34.8
4.272592,31.8
3.47911,27.6
4.394665,57.6
4.394665,57.6
6.787316,280.8
7.690664,527.4
5.554369,204
4.394666,66
5.810724,243
5.664235,200.4
6.06708,151.2
4.443495,90
5.420087,173.4
4.931791,78.60001
5.053865,124.2
5.590991,202.2
6.128117,182.4
5.73748,229.2
4.980621,93
3.369244,-26.4
2.16071,-14.4
1.916562,-0.6
2.063051,-0.6
3.540147,-0.6
2.685629,-0.6
1.92877,-0.6
2.050844,-0.6
0.9033479,-0.6
3.930784,-1.2
4.528947,80.4
4.052858,53.4
2.819911,-26.4
4.113895,36.6
3.564562,-4.8
3.564562,-4.8
1.892148,-0.6
2.758873,-0.6
2.758873,-0.6
4.858547,163.8
3.112888,54.6
3.344829,-11.4
3.271584,-3.6
4.956206,97.2
5.932798,158.4
4.101688,45.6
5.212562,196.8
6.946012,313.8
8.374279,777.0001
10.90121,491.4
5.114902,234
6.176947,259.8
6.176947,259.8
9.790339,1248.6
8.801538,645.6
8.801538,645.6
10.09552,415.2
8.130131,565.2
12.73232,1573.2
12.08533,1398.6
12.70791,1575
8.154545,667.8
9.009064,763.2001
8.020265,739.8
5.603199,145.2
10.63265,701.4
11.07211,1491.6
11.23081,1258.2
10.53499,1408.2
10.53499,1408.2
9.863583,1124.4
9.302042,1337.4
12.56142,1575.6
13.78216,1577.4
13.42814,1525.8
13.42814,1525.8
8.154546,700.8
10.19318,1218.6
10.19318,1218.6
12.26844,1593
14.06293,1588.2
13.62346,1280.4
12.72011,1591.2
10.37629,1349.4
14.3437,1570.2
14.3437,1570.2
14.05072,1573.8
14.05072,1573.8
15.10056,1568.4
12.8544,1573.8
12.97647,1600.2
13.89202,1585.2
11.71911,1591.8
11.8656,1573.8
14.58785,1587
14.58785,1587
14.28266,1585.2
17.57866,1578
16.91946,1583.4
16.91946,1583.4
14.56343,1567.2
14.56343,1567.2
11.536,1485.6
10.24201,1362
12.97647,1486.8
16.33351,1585.2
17.51762,1570.2
14.40474,1573.8
13.62346,1576.8
12.26844,1577.4
12.26844,1577.4
12.26844,1577.4
14.74654,1584
14.74654,1584
12.31727,1599.6
12.31727,1599.6
12.02429,1449
10.68148,1257.6
10.68148,1257.6
10.81576,1333.2
7.61742,991.2001
14.00189,1581
12.50038,1575
11.60924,1398.6
14.78317,1581
11.96326,1491.6
11.58483,1474.8
12.98868,1583.4
13.26945,1576.2
11.92663,1576.8
15.91846,1584.6
15.12497,1593
12.97647,1584
12.68349,1579.2
12.68349,1579.2
15.4912,1575
11.79235,1596
9.533982,1069.8
11.75573,1547.4
11.25523,1335.6
7.385479,751.8
11.46275,1338.6
11.46275,1338.6
8.691671,978
13.06192,1512.6
8.398693,1121.4
11.13315,1153.8
9.509567,959.4
8.594012,649.2
8.764915,1022.4
10.60823,1383.6
9.863583,1132.2
9.558397,847.8
7.56859,600
7.666249,472.8
5.322428,241.8
6.054873,313.2
6.054873,313.2
8.069094,493.2
8.069094,493.2
8.423109,688.8
8.447524,661.2
8.667257,598.8
8.105717,709.8
7.934813,700.8
11.07211,1138.2
9.045687,847.8
7.385479,442.2
6.860561,562.2
6.860561,562.2
7.556383,412.8
7.556383,412.8
7.556383,412.8
7.556383,412.8
6.665242,412.2
6.921598,370.8
7.446516,455.4
9.057894,976.8
9.057894,976.8
9.057894,976.8
9.057894,976.8
5.041657,139.8
7.959227,503.4
9.863583,1012.8
7.446516,663.6
7.446516,663.6
9.582812,909.6
6.079287,145.2
7.763908,507
7.763908,507
8.069094,716.4
6.689657,446.4
7.177954,431.4
8.630634,675.6
7.312235,657.6
7.409894,459
8.142339,402
4.724265,235.8
9.533982,1037.4
8.410902,714.6
10.30305,1443.6
10.30305,1443.6
7.324442,498.6
7.324442,498.6
7.324442,498.6
5.102695,109.2
6.06708,286.8
6.286813,425.4
10.02228,759
5.395673,106.8
7.800531,756.6
7.800531,756.6
5.945005,311.4
7.971435,614.4
5.481125,144.6
9.436323,691.8
7.226783,464.4
7.361064,271.8
6.616413,295.2
6.616413,295.2
5.322428,83.4
5.554369,346.2
8.117924,447
5.395672,202.8
4.113895,32.4
5.090487,181.2
5.090487,181.2
3.601184,32.4
2.502518,-9
1.87994,-13.8
1.87994,-13.8
1.452681,-1.8
1.452681,-1.8
1.477096,-0.6
0.02441481,-0.6
0,-0.6
0,-0.6
0,-0.6
0.0122074,-0.6
2.099674,-0.6
2.099674,-0.6
2.53914,-0.6
2.53914,-0.6
2.53914,-0.6
3.247169,-2.4
3.85754,96.60001
5.957213,145.2
4.41908,95.4
5.273599,147.6
5.273599,147.6
5.273599,147.6
5.542161,144
5.542161,144
5.053865,91.8
4.516739,72.6
4.126102,55.2
3.662221,55.8
4.46791,83.4
4.004028,54
3.344829,49.8
3.344829,49.8
4.907376,85.8
4.516739,84.60001
4.516739,84.60001
4.516739,84.60001
3.662221,48.6
6.006043,132.6
6.006043,132.6
5.957213,339.6
5.957213,339.6
7.129124,501.6
6.689658,406.2
8.325449,487.2
8.325449,487.2
6.714072,370.2
6.34785,228.6
8.325449,567
7.446516,559.8
9.375286,692.4
9.350871,733.8
8.203375,576
6.250191,333.6
7.763909,605.4
6.128117,282.6
5.713065,275.4
6.103702,150
4.956206,175.8
5.249184,270.6
5.249184,270.6
4.126102,171
6.152532,355.2
5.200354,201
5.200354,201
6.543169,258.6
4.41908,169.8
5.273599,196.8
5.273599,196.8
4.370251,191.4
5.420088,197.4
6.128117,319.2
6.274605,208.8
5.883968,231.6
5.883968,231.6
5.883968,231.6
4.565569,84
5.957213,288
6.836146,298.8
6.836146,298.8
7.080295,365.4
7.080295,365.4
6.665242,425.4
8.98465,1000.8
9.912413,847.8
9.668263,1032
9.668263,1032
8.423108,682.8
8.423108,682.8
6.836146,315.6
6.836146,315.6
6.836146,315.6
5.761895,256.2
7.446516,643.2
6.372265,606
9.521775,940.2001
9.521775,940.2001
4.809717,172.8
7.715079,580.8
7.715079,580.8
7.715079,580.8
8.740501,389.4
7.202368,560.4
9.155553,633.6
9.155553,633.6
6.054873,210.6
4.638813,29.4
4.638813,29.4
8.423108,378
3.75988,7.2
4.223762,85.8
2.856533,-9
7.300028,468
6.884976,372
3.344829,-5.4
5.005035,116.4
5.395672,46.8
5.395672,46.8
5.908384,223.2
5.908384,223.2
5.908384,223.2
6.34785,298.8
6.34785,298.8
3.711051,3
3.711051,3
5.12711,90.60001
6.152532,307.2
6.152532,307.2
4.541154,96.60001
5.664235,-9
5.664235,-9
4.321421,96
4.321421,96
5.200354,111
5.200354,111
5.200354,111
6.34785,-2.4
4.199347,14.4
4.199347,14.4
3.833125,37.8
4.516739,66
4.687643,-6
5.053865,111.6
5.053865,111.6
4.052858,63.6
3.637806,37.8
2.099674,-0.6
2.685629,-0.6
2.441481,-0.6
4.028443,-0.6
3.955199,58.2
3.051851,2.4
4.052858,12.6
2.099674,-4.8
3.173925,10.8
3.173925,10.8
2.856533,-9.6
2.270577,-0.6
2.270577,-0.6
2.343822,-6.6
3.027436,-0.6
2.783288,3
2.783288,3
2.783288,3
4.516739,-2.4
4.41908,88.2
5.761895,134.4
6.128117,185.4
6.836146,246
6.836146,246
6.836146,246
6.176946,280.2
8.764916,524.4
7.861568,595.8
8.447524,679.2
9.033479,691.8
9.912413,858.6
9.912413,858.6
9.472945,670.2
9.472945,670.2
9.472945,670.2
6.884976,335.4
7.129124,499.2
8.056887,702
8.056887,702
8.398694,554.4
8.764916,879.0001
9.228798,1044.6
9.717093,1020
8.78933,874.8
8.78933,874.8
8.838161,1037.4
10.98666,1135.8
10.98666,1135.8
10.98666,1135.8
8.154546,711.6
7.300028,481.8
9.131138,577.2
9.131138,577.2
8.862576,783.0001
8.862576,783.0001
8.838161,857.4
7.959228,666
7.959228,666
8.301035,561
8.081302,645.6
6.591998,316.2
6.591998,316.2
8.27662,672.6
8.27662,672.6
8.27662,672.6
8.154546,964.8
9.302042,819
9.302042,819
10.52278,1238.4
8.93582,937.2001
10.08331,1063.8
10.08331,1063.8
9.009064,1014.6
6.372265,190.8
5.981627,274.8
7.397687,440.4
7.129124,405
6.34785,357
9.106723,445.2
4.736473,188.4
9.228798,560.4
7.080295,659.4
8.667257,1150.2
9.350871,1019.4
8.740501,669
8.252205,639.6
8.252205,639.6
8.252205,639.6
8.252205,639.6
8.301035,822.6
8.301035,822.6
8.301035,822.6
8.301035,822.6
8.301035,822.6
8.301035,822.6
8.301035,822.6
8.032472,699
8.032472,699
7.544175,755.4
6.152532,531
8.93582,1063.2
9.131138,959.4
9.131138,959.4
11.81677,1492.8
11.32847,1257.6
10.10773,1122.6
10.10773,1122.6
8.960235,777.6
9.619434,877.2001
9.44853,1131
11.52379,1407.6
6.982635,550.2
9.009064,816.6001
8.22779,654.6
9.814753,1033.2
9.814753,1033.2
10.62044,1380
9.839168,1228.2
9.839168,1228.2
9.839168,1228.2
12.57363,1430.4
12.64687,1597.8
12.93985,1574.4
12.93985,1574.4
11.79235,1567.8
8.764916,1012.8
8.423108,518.4
11.49937,1372.2
8.642842,1168.2
11.08432,1381.2
8.960235,749.4
7.568591,667.8
7.568591,667.8
7.568591,667.8
7.568591,667.8
7.568591,667.8
8.594012,582
6.054873,505.2
7.348857,384.6
7.544175,499.8
7.763909,474.6
5.786309,219.6
7.080295,461.4
6.152532,295.8
7.080295,314.4
6.689658,276.6
6.884976,295.8
6.176946,286.8
7.202368,530.4
6.884976,450.6
6.982635,271.8
5.12711,222
5.12711,222
5.542161,151.8
5.102695,251.4
4.907376,46.2
5.12711,203.4
7.031465,202.8
7.66625,425.4
4.882961,211.2
4.882961,211.2
5.566576,196.8
4.004028,81.60001
7.66625,364.8
7.519761,428.4
4.46791,114.6
7.300028,228.6
7.153539,267
7.031465,428.4
5.908384,340.2
5.639821,127.2
7.422101,483.6
5.981627,249
6.640828,350.4
4.736473,226.8
5.713065,193.8
5.835139,221.4
9.033479,962.4
6.372265,136.8
3.930784,58.8
3.442488,-1.8
3.564562,-8.4
11.13315,1515.6
13.3549,1582.2
13.3549,1582.2
9.765923,750
4.150517,89.4
6.372265,216
6.372265,216
5.249184,165
5.249184,165
5.713065,199.2
2.758873,14.4
3.613391,3
3.613391,3
3.613391,3
4.321421,76.8
4.492325,58.2
6.176946,222.6
11.30406,1034.4
11.30406,1034.4
9.521775,795.0001
9.521775,795.0001
9.49736,847.2001
8.056887,718.2
8.056887,718.2
8.056887,718.2
8.93582,660
8.93582,660
8.98465,921
13.13517,1543.2
11.76794,1195.2
10.42512,933.6
9.131138,1114.2
9.54619,1288.8
10.889,1062.6
8.301035,405.6
10.27863,1305.6
8.78933,1043.4
10.57161,1317
6.006043,505.8
6.006043,505.8
11.32847,1463.4
7.00705,555.6
6.884976,578.4
6.738487,340.2
5.005035,131.4
6.982635,494.4
6.982635,494.4
8.105716,668.4
8.032472,430.2
4.223762,28.8
4.712058,81
5.566576,142.8
3.686636,38.4
4.931791,216.6
7.031465,469.8
3.75988,-1.2
3.75988,-1.2
3.75988,-1.2
3.75988,-1.2
3.75988,-1.2
3.75988,-1.2
3.75988,-1.2
4.736473,121.2
3.100681,-12.6
1.733451,-0.6
0.02441481,-0.6
2.099674,-0.6
2.270577,-0.6
2.392651,-0.6
2.050844,-0.6
1.855525,-0.6
0,-0.6
0,-0.6
1.635792,-2.4
0.02441481,-0.6
0.02441481,-0.6
1.196326,-0.6
2.514725,-0.6
2.978606,-0.6
0.02441481,-0.6
2.368236,-0.6
2.758873,-0.6
2.002014,-2.4
0.02441481,-2.4
0,-0.6
0.04882962,-0.6
1.709037,-0.6
0.02441481,-0.6
2.319407,-0.6
1.855525,-0.6
2.319407,-0.6
2.636799,-0.6
3.418073,-2.4
3.930784,37.2
3.466903,4.2
2.954192,-0.6
3.515732,37.2
3.515732,37.2
3.515732,37.2
1.92877,-0.6
2.710044,-0.6
2.734458,-0.6
2.514725,-0.6
2.758873,-4.8
2.246162,-0.6
3.222754,-1.2
2.710044,-0.6
2.514725,-11.4
3.344829,-0.6
2.197333,-0.6
3.564562,-0.6
3.75988,42.6
3.564562,46.2
3.027436,-9
4.345836,51
4.492325,48.6
2.58797,-9.6
4.516739,-7.8
1.87994,-2.4
3.295999,-0.6
4.760888,66
4.760888,66
4.760888,66
4.370251,94.2
2.343822,-0.6
2.319407,-0.6
4.492325,76.8
2.734458,-0.6
5.566576,-8.4
1.538133,-0.6
3.125095,-0.6
4.565569,-0.6
3.564562,-3
2.026429,-1.8
2.53914,-0.6
1.464888,-0.6
2.441481,-0.6
3.588977,-0.6
2.929777,-0.6
0.7568591,-0.6
0.7568591,-0.6
3.393658,-0.6
1.635792,-0.6
1.464888,-0.6
3.344829,-0.6
2.636799,-6
3.222754,-0.6
1.709037,-0.6
2.58797,-0.6
1.733451,-0.6
1.440474,-0.6
3.515732,-0.6
3.613391,-0.6
2.197333,-0.6
3.85754,-0.6
2.172918,-0.6
3.247169,-1.8
4.052858,97.2
4.41908,100.8
3.320414,13.8
4.223762,64.2
3.85754,58.2
3.418073,40.2
3.979614,52.8
4.248177,73.8
4.199347,96
5.590991,187.8
4.907376,134.4
4.589984,115.2
4.516739,134.4
5.200354,163.8
4.882961,145.8
6.079287,262.8
5.175939,213.6
6.591998,271.2
6.372265,273
7.031465,410.4
7.300028,439.8
7.422101,399.6
6.95822,389.4
6.591998,369
5.810724,286.8
5.346843,209.4
6.34785,264.6
5.73748,229.8
6.591998,338.4
6.811731,371.4
5.73748,217.8
5.444502,164.4
5.664235,186
5.005035,150
4.956206,143.4
4.516739,76.2
4.126102,54
5.786309,202.8
5.566576,226.8
4.907376,101.4
4.956206,117
5.224769,170.4
5.73748,187.2
2.734458,-8.4
2.734458,-8.4
2.734458,-8.4
2.734458,-8.4
2.734458,-8.4
2.734458,-8.4
6.591998,168.6
5.12711,130.2
3.027436,-1.2
4.101687,44.4
3.344829,-20.4
3.100681,-14.4
3.125095,-20.4
1.733451,-8.4
2.368236,-0.6
2.53914,-0.6
2.636799,-0.6
3.784295,-0.6
2.465896,-4.2
3.564562,12
5.02945,96.60001
3.418073,33
3.85754,22.8
1.92877,-0.6
0,-0.6
0,-0.6
0,-0.6
1.464888,-0.6
1.464888,-0.6
2.465896,-0.6
3.637806,-18.6
4.126102,44.4
4.297006,91.2
4.907376,33.6
4.321421,35.4
3.491318,39.6
5.200354,133.8
4.882961,108.6
5.371258,145.2
4.736473,121.8
4.101687,51
2.368236,-10.8
3.051851,-0.6
5.273599,109.2
3.320414,1.2
1.367229,-0.6
1.635792,-0.6
1.684622,-0.6
2.563555,-0.6
1.660207,-0.6
3.051851,-0.6
2.221747,-0.6
1.391644,-1.8
-0.04882962,-1.2
1.977599,-0.6
3.247169,-0.6
2.441481,-0.6
1.611377,-0.6
1.660207,-0.6
1.513718,-0.6
-0.04882962,-0.6
0,-0.6
2.075259,-0.6
2.465896,-0.6
1.782281,-0.6
3.491318,-6
2.612385,-0.6
2.53914,-0.6
3.027436,-1.2
3.80871,5.4
3.80871,5.4
4.028443,54.6
3.442488,-6
4.394665,-3
3.833125,-0.6
2.58797,-6.6
5.07828,133.8
4.004028,-0.6
4.004028,-0.6
4.834132,133.2
5.346843,159.6
6.176946,152.4
4.712058,-1.2
3.75988,73.8
4.199347,55.2
6.250191,160.2
6.079287,163.2
6.494339,300.6
5.371258,143.4
5.639821,208.8
5.908384,199.8
4.345836,63
4.41908,101.4
6.006043,135.6
7.422101,428.4
4.712058,108
6.372265,270
5.249184,244.2
4.345836,79.2
5.883968,251.4
5.810724,213
6.665242,334.8
6.665242,334.8
5.493331,212.4
3.955199,50.4
6.054873,197.4
4.46791,88.2
4.150517,43.2
4.882961,79.8
4.858547,119.4
4.882961,149.4
5.200354,139.2
5.224769,138
4.199347,63
3.588977,12
3.393658,-6
3.027436,-13.2
3.637806,-15.6
3.125095,-10.2
1.562548,-8.4
1.293985,-0.6
1.92877,-0.6
2.270577,-0.6
3.515732,-0.6
2.685629,-7.2
2.441481,-0.6
2.441481,-0.6
2.807703,-0.6
2.221747,-0.6
3.979614,-2.4
4.760888,97.2
9.326457,844.8
6.054873,294
6.006043,369.6
8.471938,908.4
8.301035,687
8.252205,769.2001
11.23081,990
7.715079,957.6001
9.643849,877.8
8.374279,611.4
10.0589,1404.6
8.569597,831.6
6.543169,600
11.96325,1200.6
6.518754,490.8
7.885983,817.8
7.495346,556.8
10.91342,1043.4
12.0365,1563.6
12.54921,1591.8
12.59804,1571.4
12.79336,1584
12.59804,1580.4
10.81576,1458.6
10.35188,1388.4
10.35188,1388.4
7.910398,870
11.62145,1498.2
13.59905,1579.8
13.30607,1570.8
11.15757,1502.4
12.42714,1572
11.15757,1591.2
12.25623,1463.4
11.59703,1399.8
13.91644,1581.6
11.47496,1576.2
11.15757,1331.4
13.67229,1594.8
8.838161,1228.8
14.52681,1588.8
13.96527,1578.6
11.59703,1584.6
